#name, A, B, C, D, E, F
EPI2702221|A/Snow_Goose/North_Dakota/USDA-009483-001/2022|H5N1|NP|2.3.4.4b||wild-bird|North_Dakota|2022-03-22, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2702517|A/Snow_Goose/North_Dakota/USDA-011033-005/2022|H5N1|NP|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-05, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/0, 5.032617738658582e-06, 8.91429873930555e-07, 1.0929656526639141e-07, 3.739132322830175e-05, 0.07994862356964647, 0.9200079517629473
EPI2711216|A/Herring_Gull/Wisconsin/USDA-012771-002/2022|H5N1|NP|2.3.4.4b|B2.1|wild-bird|Wisconsin|2022-04-20, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/7, 9.296970733587645e-06, 1.5415684701336272e-06, 1.739845728826428e-07, 4.19103017323774e-05, 0.26992244964105805, 0.7300246275334329
0/2, 6.502410320515022e-06, 1.0558150726372527e-06, 1.2060729032668034e-07, 3.770024234650435e-05, 0.18912448784132296, 0.8108301330836472
0/22, 1.756952308149553e-05, 3.0390056545196407e-06, 3.454341571820676e-07, 7.154832133042962e-05, 0.2886186809500784, 0.7112888167656979
EPI2179269|A/turkey/Minnesota/22-010654-001-original/2022|H5N1|NP|2.3.4.4b||poultry|Minnesota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2702307|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|NP|2.3.4.4b||wild-bird|North_Dakota|2022-03-23, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/5, 3.805284884550543e-06, 7.114155899158324e-07, 9.181990421914351e-08, 3.501216084303602e-05, 0.03239168765205412, 0.9675686916667242
EPI2710806|A/Lesser_Snow_Goose_White/Iowa/USDA-007679-003/2022|H5N1|NP|2.3.4.4b||wild-bird|Iowa|2022-03-14, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2702880|A/Snow_Goose/South_Dakota/USDA-009478-009/2022|H5N1|NP|2.3.4.4b|B2.1|wild-bird|South_Dakota|2022-03-18, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/3, 1.077026973506874e-05, 1.5880370288944803e-06, 1.5770878113279219e-07, 2.5229371768466606e-05, 0.705802372749356, 0.2941598818633305
0/30, 2.3026505135227e-05, 3.705836621161284e-06, 3.8100406409475547e-07, 5.499817105688677e-05, 0.7060191696947092, 0.29389871878841356
EPI2179701|A/chicken/Minnesota/22-010994-002-original/2022|H5N1|NP|2.3.4.4b|B2.1|poultry|Minnesota|2022-04-10, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2702404|A/Snow_Goose/North_Dakota/USDA-011035-005/2022|H5N1|NP|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
92.7/86, 5.4262450207354856e-06, 7.693564150501174e-07, 6.848076346183413e-08, 5.36203490287334e-06, 0.9640386100572251, 0.035949763825672575
EPI2029343|A/turkey/Minnesota/22-009182-003-original/2022|H5N1|NP|2.3.4.4b||poultry|Minnesota|2022-03-25, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
EPI2706410|A/turkey/Minnesota/USDA-009182-004/2022|H5N1|NP|2.3.4.4b||poultry|Minnesota|2022-03-25, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/16, 5.7959225594863875e-06, 9.489561338753469e-07, 1.0899641478256042e-07, 3.4239782098360584e-05, 0.2321448430389546, 0.7678140633038388
NODE_0000045, 9.13306546442648e-06, 1.5255617007453018e-06, 1.7201598432791575e-07, 4.0142161293952406e-05, 0.25832892090324894, 0.7416201062923077
EPI2703683|A/Red-tailed_Hawk/Kansas/USDA-008980-002/2022|H5N1|NP|2.3.4.4b||wild-bird|Kansas|2022-03-14, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000046, 1.059260672517146e-05, 1.639033505973516e-06, 1.6845960310031226e-07, 2.7467497138486762e-05, 0.657748926371725, 0.34221120603130234
EPI2179325|A/turkey/Minnesota/22-010771-001-original/2022|H5N1|NP|2.3.4.4b||poultry|Minnesota|2022-04-06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
NODE_0000047, 1.228995156525323e-05, 1.9034402241304677e-06, 1.9417100810984874e-07, 2.9477461111579322e-05, 0.618292510644433, 0.38166362433165774
EPI2712092|A/Great_Horned_Owl/Minnesota/USDA-013128-001/2022|H5N1|NP|2.3.4.4b||wild-bird|Minnesota|2022-04-27, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000048, 6.453713355550448e-06, 9.205989026937667e-07, 8.34514982247328e-08, 7.2795523384579325e-06, 0.9452294885919995, 0.054755774091905574
EPI2243404|A/chicken/Idaho/22-011347-002-original/2022|H5N1|NP|2.3.4.4b|B2.1|poultry|Idaho|2022-04-14, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
